,status,url_lenght,pathname_lenght,domain_lenght,filename_lenght,domain_vocals,domain_dots,url_slashes,url_dots,url_dashes,url_enthropy,domain_enthropy,url_semicolons,url_percentages,url_hashtags,url_hyphens
24,1,0.06998158379373849,0.03156146179401993,0.21904761904761905,0.025041736227045076,0.5151515151515151,0.23076923076923078,0.06451612903225806,0.13043478260869565,0.023255813953488372,0.17219626236909097,0.08909711935994827,0.0,0.0,0.0,0.023255813953488372
25,1,0.01780233271945979,0.0016611295681063123,0.13333333333333336,0.0,0.2727272727272727,0.07692307692307693,0.03225806451612903,0.043478260869565216,0.0,0.13459541079765958,0.07198707003054625,0.0,0.0,0.0,0.0
26,0,0.014732965009208104,0.0016611295681063123,0.10952380952380954,0.0,0.24242424242424243,0.07692307692307693,0.03225806451612903,0.043478260869565216,0.0,0.2122595086798491,0.15034522594676253,0.0,0.0,0.0,0.0
27,0,0.036832412523020254,0.0681063122923588,0.09523809523809525,0.0,0.18181818181818182,0.07692307692307693,0.0967741935483871,0.043478260869565216,0.16279069767441862,0.2197953624629882,0.2489656586792848,0.0,0.0,0.0,0.16279069767441862
28,1,0.0343769183548189,0.03156146179401993,0.18095238095238098,0.025041736227045076,0.4545454545454546,0.23076923076923078,0.06451612903225806,0.13043478260869565,0.0,0.24218197033361644,0.09507344117456953,0.0,0.0,0.0,0.0
29,1,0.09269490484960098,0.053156146179401995,0.04761904761904763,0.05175292153589316,0.15151515151515152,0.07692307692307693,0.03225806451612903,0.13043478260869565,0.20930232558139533,0.5165523045624348,0.354117492500713,0.1,0.0,0.0,0.20930232558139533
30,0,0.008594229588704726,0.0016611295681063123,0.06666666666666667,0.0,0.18181818181818182,0.07692307692307693,0.03225806451612903,0.043478260869565216,0.0,0.4020493970254746,0.2882812533823286,0.0,0.0,0.0,0.0
31,1,0.03192142418661755,0.0664451827242525,0.06190476190476191,0.05342237061769616,0.18181818181818182,0.07692307692307693,0.06451612903225806,0.043478260869565216,0.0,0.41831028159321315,0.20269139378739362,0.0,0.0,0.0,0.0
32,1,0.014732965009208104,0.0016611295681063123,0.11428571428571431,0.0,0.12121212121212122,0.23076923076923078,0.03225806451612903,0.13043478260869565,0.0,0.4948105476080804,0.3816658879229795,0.0,0.0,0.0,0.0
33,1,0.03007980356046654,0.0664451827242525,0.04761904761904763,0.02337228714524207,0.09090909090909091,0.0,0.12903225806451613,0.043478260869565216,0.0,0.1428980850062742,0.14436255545398807,0.0,0.0,0.0,0.0
34,0,0.033149171270718224,0.024916943521594685,0.06190476190476191,0.008347245409015025,0.18181818181818182,0.07692307692307693,0.06451612903225806,0.043478260869565216,0.0,0.2718502246385303,0.1687223895346289,0.0,0.0,0.0,0.0
35,0,0.014119091467157764,0.0016611295681063123,0.10476190476190476,0.0,0.24242424242424243,0.07692307692307693,0.03225806451612903,0.043478260869565216,0.0,0.22455253191537033,0.1418327767549539,0.0,0.0,0.0,0.0
36,1,0.06200122774708409,0.1362126245847176,0.09523809523809525,0.015025041736227046,0.18181818181818182,0.0,0.25806451612903225,0.17391304347826086,0.0,0.1495608225671104,0.1434707879242552,0.0,0.0,0.0,0.0
37,0,0.01780233271945979,0.0,0.14285714285714285,0.0,0.18181818181818182,0.07692307692307693,0.0,0.043478260869565216,0.09302325581395349,0.31619600065573206,0.25729285152491865,0.0,0.0,0.0,0.09302325581395349
38,0,0.006752608962553713,0.006644518272425249,0.0380952380952381,0.005008347245409015,0.030303030303030304,0.07692307692307693,0.03225806451612903,0.043478260869565216,0.023255813953488372,0.5252286301899671,0.5246966255878178,0.0,0.0,0.0,0.023255813953488372
39,0,0.011663597298956416,0.0,0.09523809523809525,0.0,0.21212121212121213,0.07692307692307693,0.0,0.043478260869565216,0.023255813953488372,0.24534627929227582,0.184295569127797,0.0,0.0,0.0,0.023255813953488372
40,1,0.0441988950276243,0.07807308970099668,0.12380952380952383,0.015025041736227046,0.3939393939393939,0.0,0.16129032258064516,0.043478260869565216,0.046511627906976744,0.08759500790622228,0.0074066623869966305,0.0,0.0,0.0,0.046511627906976744
41,1,0.01043585021485574,0.008305647840531562,0.06190476190476191,0.00667779632721202,0.09090909090909091,0.07692307692307693,0.03225806451612903,0.043478260869565216,0.0,0.26615659352436327,0.20378432824258516,0.0,0.0,0.0,0.0
42,1,0.052793124616329026,0.1079734219269103,0.10476190476190476,0.0,0.2727272727272727,0.07692307692307693,0.2258064516129032,0.043478260869565216,0.046511627906976744,0.40231794232667384,0.20519215160122753,0.0,0.0,0.0,0.046511627906976744
43,0,0.0018416206261510125,0.0,0.01904761904761905,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.40332124297403626,0.2238992160363086,0.0,0.0,0.0,0.0
44,0,0.03253529772866789,0.059800664451827246,0.08571428571428573,0.05008347245409015,0.24242424242424243,0.07692307692307693,0.06451612903225806,0.043478260869565216,0.0,0.15658407075792447,0.14037471914737398,0.0,0.0,0.0,0.0
45,1,0.07305095150399017,0.14451827242524917,0.10952380952380954,0.07679465776293823,0.21212121212121213,0.07692307692307693,0.16129032258064516,0.043478260869565216,0.023255813953488372,0.1143794172009631,0.09655586394515298,0.0,0.0,0.0,0.023255813953488372
46,0,0.02332719459791283,0.03156146179401993,0.09047619047619049,0.011686143572621035,0.18181818181818182,0.07692307692307693,0.06451612903225806,0.043478260869565216,0.023255813953488372,0.18270892824515989,0.2704832831547005,0.0,0.0,0.0,0.023255813953488372
47,1,0.023941068139963165,0.019933554817275746,0.13333333333333336,0.0,0.36363636363636365,0.07692307692307693,0.06451612903225806,0.043478260869565216,0.0,0.12954393837841732,0.06518321958232044,0.0,0.0,0.0,0.0
48,0,0.020257826887661142,0.04318936877076412,0.03333333333333334,0.021702838063439065,0.030303030303030304,0.07692307692307693,0.0967741935483871,0.08695652173913043,0.0,0.3748670477680302,0.5201457132038144,0.0,0.0,0.0,0.0
49,1,0.09023941068139962,0.08471760797342193,0.04761904761904763,0.015025041736227046,0.15151515151515152,0.0,0.1935483870967742,0.043478260869565216,0.0,0.26971324781276024,0.10167101032024914,0.05,0.0,0.0,0.0
50,1,0.019643953345610803,0.023255813953488372,0.08571428571428573,0.0,0.15151515151515152,0.07692307692307693,0.06451612903225806,0.043478260869565216,0.023255813953488372,0.43797128832980137,0.30999208575604986,0.0,0.0,0.0,0.023255813953488372
51,1,0.055862492326580714,0.006644518272425249,0.07142857142857144,0.005008347245409015,0.24242424242424243,0.07692307692307693,0.06451612903225806,0.08695652173913043,0.023255813953488372,0.1833430614348318,0.09386465765042293,0.0,0.0,0.0,0.023255813953488372
52,1,0.020871700429711478,0.03156146179401993,0.0761904761904762,0.01001669449081803,0.18181818181818182,0.15384615384615385,0.0967741935483871,0.13043478260869565,0.0,0.2664732331593174,0.1999377394496105,0.0,0.0,0.0,0.0
53,0,0.020257826887661142,0.03488372093023256,0.05714285714285715,0.025041736227045076,0.21212121212121213,0.07692307692307693,0.06451612903225806,0.043478260869565216,0.0,0.21450489616521817,0.22790425915530246,0.0,0.0,0.0,0.0
54,1,0.023941068139963165,0.029900332225913623,0.10476190476190476,0.0,0.2727272727272727,0.15384615384615385,0.0967741935483871,0.08695652173913043,0.0,0.1989811077116055,0.1896318240701399,0.0,0.0,0.0,0.0
55,1,0.01596071209330878,0.019933554817275746,0.07142857142857144,0.01335559265442404,0.15151515151515152,0.07692307692307693,0.06451612903225806,0.08695652173913043,0.0,0.313211256300927,0.26203299387978585,0.0,0.0,0.0,0.0
56,1,0.04235727440147329,0.07807308970099668,0.10952380952380954,0.05342237061769616,0.24242424242424243,0.07692307692307693,0.0967741935483871,0.043478260869565216,0.0,0.34031012779818115,0.15810396459677153,0.0,0.0,0.0,0.0
57,0,0.06138735420503375,0.12292358803986711,0.12857142857142856,0.11519198664440734,0.2727272727272727,0.07692307692307693,0.06451612903225806,0.043478260869565216,0.23255813953488372,0.10399953281567763,0.10813453666706127,0.0,0.0,0.0,0.23255813953488372
58,1,0.016574585635359115,0.024916943521594685,0.05714285714285715,0.015025041736227046,0.18181818181818182,0.07692307692307693,0.06451612903225806,0.043478260869565216,0.0,0.17749692434411696,0.15502340884363847,0.0,0.0,0.0,0.0
59,1,0.05340699815837937,0.12624584717607973,0.05238095238095239,0.01335559265442404,0.15151515151515152,0.07692307692307693,0.16129032258064516,0.043478260869565216,0.046511627906976744,0.20684448086950663,0.19197818429213753,0.0,0.0,0.0,0.046511627906976744
60,0,0.020257826887661142,0.016611295681063124,0.10952380952380954,0.015025041736227046,0.24242424242424243,0.07692307692307693,0.03225806451612903,0.043478260869565216,0.023255813953488372,0.1832589324790061,0.15034522594676253,0.0,0.0,0.0,0.023255813953488372
61,1,0.029465930018416204,0.029900332225913623,0.14761904761904765,0.01001669449081803,0.18181818181818182,0.23076923076923078,0.06451612903225806,0.17391304347826086,0.023255813953488372,0.29619282263287233,0.21991663895916366,0.0,0.0,0.0,0.023255813953488372
62,0,0.038060159607120926,0.07973421926910298,0.07142857142857144,0.025041736227045076,0.15151515151515152,0.07692307692307693,0.25806451612903225,0.08695652173913043,0.0,0.2892262286747106,0.13573082824711633,0.0,0.0,0.0,0.0
63,0,0.03007980356046654,0.059800664451827246,0.06666666666666667,0.04340567612687813,0.15151515151515152,0.07692307692307693,0.06451612903225806,0.08695652173913043,0.06976744186046512,0.21991639235512128,0.3230752647892303,0.0,0.0,0.0,0.06976744186046512
64,1,0.017188459177409455,0.0,0.13333333333333336,0.0,0.24242424242424243,0.23076923076923078,0.0,0.13043478260869565,0.0,0.2612793824103648,0.21107792251849825,0.0,0.0,0.0,0.0
65,1,0.0245549416820135,0.03488372093023256,0.09523809523809525,0.018363939899833055,0.21212121212121213,0.07692307692307693,0.06451612903225806,0.08695652173913043,0.0,0.2119224003361262,0.21684512914224466,0.0,0.0,0.0,0.0
66,1,0.04665438919582565,0.054817275747508304,0.09523809523809525,0.015025041736227046,0.2727272727272727,0.15384615384615385,0.06451612903225806,0.26086956521739135,0.023255813953488372,0.11196252652687287,0.134710359758541,0.0,0.0,1.0,0.023255813953488372
67,0,0.038060159607120926,0.044850498338870434,0.0380952380952381,0.025041736227045076,0.09090909090909091,0.0,0.06451612903225806,0.043478260869565216,0.0,0.09633922990502418,0.163984195313067,0.0,0.010416666666666666,0.0,0.0
68,0,0.020871700429711478,0.03820598006644518,0.05714285714285715,0.018363939899833055,0.12121212121212122,0.07692307692307693,0.06451612903225806,0.043478260869565216,0.023255813953488372,0.28619851015327263,0.31146095650943095,0.0,0.0,0.0,0.023255813953488372
69,0,0.02578268876611418,0.04983388704318937,0.06190476190476191,0.025041736227045076,0.09090909090909091,0.07692307692307693,0.06451612903225806,0.08695652173913043,0.0,0.17326324665130377,0.2979447296276658,0.0,0.0,0.0,0.0
70,1,0.02578268876611418,0.04318936877076412,0.08095238095238096,0.0,0.21212121212121213,0.0,0.12903225806451613,0.0,0.023255813953488372,0.1553550154845142,0.17126478513921767,0.0,0.0,0.0,0.023255813953488372
71,0,0.01596071209330878,0.023255813953488372,0.05714285714285715,0.01335559265442404,0.21212121212121213,0.07692307692307693,0.06451612903225806,0.043478260869565216,0.0,0.3127561059444741,0.21749548667648846,0.0,0.0,0.0,0.0
72,0,0.03376304481276857,0.07475083056478406,0.05238095238095239,0.03005008347245409,0.09090909090909091,0.07692307692307693,0.0967741935483871,0.043478260869565216,0.06976744186046512,0.1581667713945233,0.34823358871250953,0.0,0.0,0.0,0.06976744186046512
73,1,0.030693677102516883,0.06976744186046512,0.04285714285714286,0.011686143572621035,0.12121212121212122,0.0,0.16129032258064516,0.17391304347826086,0.023255813953488372,0.21891190013953893,0.23718101311278186,0.0,0.0,0.0,0.023255813953488372
74,1,0.028852056476365868,0.05813953488372093,0.06190476190476191,0.015025041736227046,0.18181818181818182,0.0,0.12903225806451613,0.08695652173913043,0.0,0.1923751866051142,0.06282877815282023,0.0,0.0,0.0,0.0
75,1,0.02762430939226519,0.018272425249169437,0.16190476190476194,0.01669449081803005,0.42424242424242425,0.15384615384615385,0.03225806451612903,0.13043478260869565,0.0,0.0893503675110937,0.06170603446203722,0.0,0.0,0.0,0.0
76,0,0.012277470841006752,0.02159468438538206,0.0380952380952381,0.0,0.12121212121212122,0.0,0.06451612903225806,0.0,0.023255813953488372,0.21117919377517025,0.15547881663816068,0.0,0.0,0.0,0.023255813953488372
77,1,0.020871700429711478,0.023255813953488372,0.1,0.0,0.2727272727272727,0.07692307692307693,0.0967741935483871,0.043478260869565216,0.0,0.22621823220812687,0.19180816757313512,0.0,0.0,0.0,0.0
78,0,0.01534683855125844,0.02159468438538206,0.05714285714285715,0.011686143572621035,0.21212121212121213,0.07692307692307693,0.06451612903225806,0.043478260869565216,0.0,0.31478648140041354,0.21749548667648846,0.0,0.0,0.0,0.0
79,1,0.014732965009208104,0.0,0.11904761904761905,0.0,0.2727272727272727,0.07692307692307693,0.0,0.043478260869565216,0.0,0.15639862022480855,0.10106141810067429,0.0,0.0,0.0,0.0
80,1,0.0245549416820135,0.044850498338870434,0.06666666666666667,0.015025041736227046,0.18181818181818182,0.0,0.16129032258064516,0.043478260869565216,0.0,0.23946822217036162,0.1040750733841545,0.0,0.0,0.0,0.0
81,1,0.012277470841006752,0.0016611295681063123,0.09523809523809525,0.0,0.12121212121212122,0.07692307692307693,0.03225806451612903,0.043478260869565216,0.0,0.5017500336368572,0.38948892230215926,0.0,0.0,0.0,0.0
82,0,0.013505217925107428,0.024916943521594685,0.03333333333333334,0.02337228714524207,0.09090909090909091,0.0,0.03225806451612903,0.0,0.0,0.16882974441429205,0.2117078039460538,0.0,0.0,0.0,0.0
83,0,0.009208103130755065,0.0016611295681063123,0.07142857142857144,0.0,0.18181818181818182,0.15384615384615385,0.03225806451612903,0.08695652173913043,0.0,0.4179956226252515,0.3087046413794028,0.0,0.0,0.0,0.0
84,1,0.049109883364027,0.10465116279069768,0.08571428571428573,0.0,0.24242424242424243,0.07692307692307693,0.1935483870967742,0.043478260869565216,0.023255813953488372,0.378821976594816,0.09899899830011014,0.0,0.0,0.0,0.023255813953488372
85,0,0.05524861878453038,0.13787375415282394,0.0380952380952381,0.0,0.09090909090909091,0.07692307692307693,0.16129032258064516,0.043478260869565216,0.16279069767441862,0.20379767212303668,0.5523539709332678,0.0,0.0,0.0,0.16279069767441862
86,0,0.012277470841006752,0.0016611295681063123,0.09047619047619049,0.0,0.18181818181818182,0.07692307692307693,0.03225806451612903,0.043478260869565216,0.0,0.29761819549825536,0.20824482948392845,0.0,0.0,0.0,0.0
87,0,0.01043585021485574,0.0016611295681063123,0.0761904761904762,0.0,0.15151515151515152,0.07692307692307693,0.03225806451612903,0.043478260869565216,0.0,0.3451733812026557,0.28065308036208236,0.0,0.0,0.0,0.0
88,1,0.06568446899938613,0.09966777408637874,0.09523809523809525,0.01669449081803005,0.2727272727272727,0.07692307692307693,0.2258064516129032,0.13043478260869565,0.023255813953488372,0.08205271747226574,0.11177631733423463,0.0,0.0,0.0,0.023255813953488372
89,0,0.028852056476365868,0.04983388704318937,0.08095238095238096,0.00667779632721202,0.18181818181818182,0.07692307692307693,0.12903225806451613,0.043478260869565216,0.0,0.2453305835914843,0.2669645572422773,0.0,0.0,0.0,0.0
90,0,0.02578268876611418,0.046511627906976744,0.07142857142857144,0.045075125208681135,0.18181818181818182,0.0,0.03225806451612903,0.043478260869565216,0.046511627906976744,0.14393959540157236,0.057940261483278827,0.0,0.0,0.0,0.046511627906976744
91,1,0.08532842234499693,0.22259136212624586,0.028571428571428574,0.22203672787979967,0.12121212121212122,0.0,0.03225806451612903,0.08695652173913043,0.023255813953488372,0.25385537316029055,0.2051689398771019,0.0,0.0,0.0,0.023255813953488372
92,0,0.0441988950276243,0.08637873754152824,0.1,0.0651085141903172,0.2727272727272727,0.07692307692307693,0.0967741935483871,0.08695652173913043,0.11627906976744186,0.22208293537963852,0.21702389842448497,0.0,0.0,0.0,0.11627906976744186
93,1,0.026396562308164517,0.06312292358803986,0.028571428571428574,0.015025041736227046,0.09090909090909091,0.07692307692307693,0.12903225806451613,0.08695652173913043,0.023255813953488372,0.20739793740309043,0.26779969851032115,0.0,0.0,0.0,0.023255813953488372
94,0,0.003683241252302026,0.0016611295681063123,0.023809523809523808,0.0,0.06060606060606061,0.0,0.03225806451612903,0.0,0.0,0.4067805264074117,0.21873540843815711,0.0,0.0,0.0,0.0
95,0,0.016574585635359115,0.024916943521594685,0.05714285714285715,0.02337228714524207,0.15151515151515152,0.07692307692307693,0.03225806451612903,0.043478260869565216,0.0,0.2656539230425221,0.37581656531530305,0.0,0.0,0.0,0.0
96,0,0.009821976672805401,0.0016611295681063123,0.07142857142857144,0.0,0.15151515151515152,0.07692307692307693,0.03225806451612903,0.043478260869565216,0.023255813953488372,0.421883876961189,0.34923189574879043,0.0,0.0,0.0,0.023255813953488372
97,0,0.012277470841006752,0.014950166112956811,0.05714285714285715,0.01335559265442404,0.09090909090909091,0.07692307692307693,0.03225806451612903,0.08695652173913043,0.023255813953488372,0.4169911499922846,0.38450913953059496,0.0,0.0,0.0,0.023255813953488372
98,0,0.0024554941682013503,0.0,0.023809523809523808,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.3371693552844548,0.18814418785477804,0.0,0.0,0.0,0.0
99,1,0.006752608962553713,0.006644518272425249,0.0380952380952381,0.0,0.12121212121212122,0.0,0.06451612903225806,0.0,0.0,0.2803414599448825,0.11303486723082004,0.0,0.0,0.0,0.0
100,0,0.01043585021485574,0.0016611295681063123,0.08095238095238096,0.0,0.24242424242424243,0.15384615384615385,0.03225806451612903,0.08695652173913043,0.0,0.39655958423500326,0.30624563385726167,0.0,0.0,0.0,0.0
101,1,0.01043585021485574,0.0016611295681063123,0.0761904761904762,0.0,0.15151515151515152,0.07692307692307693,0.03225806451612903,0.043478260869565216,0.0,0.34483727693018573,0.23544972352324986,0.0,0.0,0.0,0.0
102,0,0.01780233271945979,0.029900332225913623,0.05238095238095239,0.018363939899833055,0.09090909090909091,0.07692307692307693,0.06451612903225806,0.043478260869565216,0.0,0.3039463852633995,0.4411596813662261,0.0,0.0,0.0,0.0
103,1,0.006138735420503375,0.013289036544850499,0.009523809523809525,0.011686143572621035,0.030303030303030304,0.0,0.03225806451612903,0.0,0.0,0.4681336329839475,0.3214535375420058,0.0,0.0,0.0,0.0
104,1,0.0245549416820135,0.051495016611295685,0.04761904761904763,0.02003338898163606,0.12121212121212122,0.07692307692307693,0.0967741935483871,0.08695652173913043,0.0,0.27594932959321383,0.35536381056214505,0.0,0.010416666666666666,0.0,0.0
105,1,0.01596071209330878,0.018272425249169437,0.0761904761904762,0.0,0.21212121212121213,0.07692307692307693,0.12903225806451613,0.08695652173913043,0.0,0.4287403787567877,0.27100633981523836,0.0,0.0,0.0,0.0
106,0,0.011049723756906077,0.0016611295681063123,0.08095238095238096,0.0,0.15151515151515152,0.15384615384615385,0.03225806451612903,0.08695652173913043,0.0,0.3645742866622189,0.2903803082192411,0.0,0.0,0.0,0.0
107,1,0.039287906691221605,0.03156146179401993,0.21904761904761905,0.025041736227045076,0.5151515151515151,0.23076923076923078,0.06451612903225806,0.13043478260869565,0.023255813953488372,0.178461194965715,0.08909711935994827,0.0,0.0,0.0,0.023255813953488372
108,1,0.25659914057704114,0.016611295681063124,0.04285714285714286,0.01001669449081803,0.0,0.15384615384615385,0.6129032258064515,1.0,0.0,0.170386784678434,0.9348038370448749,0.45,0.0,0.0,0.0
109,0,0.01534683855125844,0.018272425249169437,0.07142857142857144,0.01669449081803005,0.21212121212121213,0.07692307692307693,0.03225806451612903,0.043478260869565216,0.0,0.12831165909812653,0.09830186699763338,0.0,0.0,0.0,0.0
110,0,0.03744628606507059,0.07142857142857142,0.09047619047619049,0.07011686143572621,0.18181818181818182,0.07692307692307693,0.03225806451612903,0.08695652173913043,0.11627906976744186,0.17086179146053243,0.08009083239972206,0.0,0.0,0.0,0.11627906976744186
111,1,0.027010435850214853,0.05647840531561462,0.05238095238095239,0.0,0.15151515151515152,0.07692307692307693,0.0967741935483871,0.043478260869565216,0.0,0.3317035116882552,0.33200936219361354,0.0,0.03125,0.0,0.0
112,0,0.035604665438919575,0.08139534883720931,0.04285714285714286,0.0651085141903172,0.12121212121212122,0.0,0.0967741935483871,0.0,0.16279069767441862,0.1512075364209639,0.15431447075385915,0.0,0.0,0.0,0.16279069767441862
113,1,0.035604665438919575,0.07142857142857142,0.0761904761904762,0.03005008347245409,0.2727272727272727,0.07692307692307693,0.0967741935483871,0.08695652173913043,0.0,0.11412455338458531,0.15171392632524375,0.0,0.0,0.0,0.0
114,0,0.0245549416820135,0.04318936877076412,0.07142857142857144,0.00667779632721202,0.15151515151515152,0.07692307692307693,0.0967741935483871,0.043478260869565216,0.023255813953488372,0.30004873584464176,0.2996763996311388,0.0,0.0,0.0,0.023255813953488372
115,0,0.011663597298956416,0.0016611295681063123,0.08571428571428573,0.0,0.21212121212121213,0.07692307692307693,0.03225806451612903,0.043478260869565216,0.023255813953488372,0.33259555320457423,0.24847490868799968,0.0,0.0,0.0,0.023255813953488372
116,1,0.04788213627992633,0.10465116279069768,0.07142857142857144,0.05342237061769616,0.18181818181818182,0.07692307692307693,0.12903225806451613,0.13043478260869565,0.0,0.3753474599556609,0.25795727862928186,0.0,0.0,0.0,0.0
117,0,0.020257826887661142,0.03820598006644518,0.05238095238095239,0.011686143572621035,0.18181818181818182,0.07692307692307693,0.0967741935483871,0.08695652173913043,0.0,0.3611114375459505,0.1570716992566884,0.0,0.0,0.0,0.0
118,0,0.026396562308164517,0.046511627906976744,0.0761904761904762,0.035058430717863104,0.15151515151515152,0.07692307692307693,0.06451612903225806,0.08695652173913043,0.0,0.20678499651134935,0.32359097487340893,0.0,0.0,0.0,0.0
119,1,0.03253529772866789,0.07641196013289037,0.0380952380952381,0.0,0.06060606060606061,0.07692307692307693,0.12903225806451613,0.08695652173913043,0.046511627906976744,0.22593898764720455,0.5776378949909843,0.0,0.0,0.0,0.046511627906976744
120,1,0.01780233271945979,0.0016611295681063123,0.1380952380952381,0.0,0.33333333333333337,0.07692307692307693,0.03225806451612903,0.043478260869565216,0.023255813953488372,0.24058558430885757,0.1604708848324076,0.0,0.0,0.0,0.023255813953488372
